State,County,Type,Mapping Zones,Impervious Cover %,Impervious Cover (m2/person),Tree Canopy Cover %,Tree Canopy Cover (m2/person),Total Green Space (ha),Canopy Green Space %,Available Green Space (ha)
Montana,Lincoln,County,10,0.003188531,1587.784679,0.625455902,311456.7186,935029.9648,0.627456919,348356.992
Montana,Madison,County,21,0.001947268,2641.118085,0.227052972,307956.5097,927404.9536,0.227496094,716425.0112
Montana,McCone,County,30,0.001971438,6840.971168,0.005981993,20757.76429,684675.0208,0.005993807,680570.9824
Montana,Meagher,County,19,0.001909838,6127.122153,0.240756146,772391.2878,618637.9776,0.241217,469413.9904
Montana,Mineral,County,10,0.003301863,2685.478888,0.633588258,515311.5221,314850.9952,0.635687987,114716.0064
Montana,Missoula,County,19,0.007814133,549.2515814,0.488687367,34349.59537,668126.0032,0.492535827,339054.0032
Montana,Musselshell,County,20,0.002364589,2547.698466,0.102748693,110705.3556,483378.0224,0.102992267,433594.0096
Montana,Park,County,21,0.002078442,961.5649293,0.325013114,150363.2002,724553.984,0.325690027,488574.976
Montana,Petroleum,County,20,0.001871535,16416.47059,0.068799155,603482.7424,431632.9984,0.068928231,401882.0096
Montana,Phillips,County,20,0.002504304,7288.133015,0.031670656,92169.31276,1335649.997,0.03175016,1293240.013
Montana,Pondera,County,20,0.002935695,1930.245953,0.064214823,42221.82316,421144.0128,0.064403858,394020.992
Montana,Powder,River,29,0.002006732,9218.568353,0.038241321,175673.8342,851819.008,0.038318232,819179.008
Montana,Powell,County,19,0.001795872,1507.465181,0.422833569,354928.9538,601611.008,0.423594292,346771.9936
Montana,Prairie,County,29,0.003451009,12956.88073,0.003695496,13874.81234,448613.0176,0.003708296,446949.9904
Montana,Ravalli,County,19,0.003232783,555.3534793,0.483903955,83128.91334,617635.9936,0.485473634,317794.9952
Montana,Richland,County,30,0.003095592,1726.823213,0.011652439,6500.113789,537588.0192,0.011688616,531303.9872
Montana,Roosevelt,County,30,0.003500108,2005.27307,0.005906482,3383.926554,606309.0176,0.005927225,602714.9824
Montana,Rosebud,County,29,0.002952383,4088.010231,0.039763938,55059.0438,1295379.968,0.039881658,1243719.987
Montana,Sanders,County,10,0.003037695,2124.220201,0.519698505,363418.396,712988.0064,0.521282252,341337.0112
Montana,Sheridan,County,30,0.003152711,3322.387333,0.000994571,1048.097442,431228.9792,0.000997716,430799.0016
Montana,Silver,Bow,19,0.012380162,665.3557187,0.362143391,19462.92597,183682.9952,0.366682836,116329.9968
Montana,Stillwater,County,20,0.003095164,1759.914582,0.108526149,61708.11275,464527.0016,0.10886299,413956.992
Montana,Sweet,Grass,20,0.002414314,3214.048213,0.187844821,250067.8792,479286.9888,0.188299494,389038.0032
Montana,Teton,County,20,0.002976677,2725.306439,0.090704889,83045.1488,588318.0032,0.090975626,534795.008
Montana,Toole,County,20,0.002667288,2537.155876,0.004944319,4703.094741,499666.9952,0.004957542,497189.9904
Montana,Treasure,County,29,0.003580472,10556.16725,0.036899763,108790.1324,252935.9872,0.037032415,243569.9968
Montana,Valley,County,20,0.002719365,4538.149837,0.013973966,23320.13029,1277339.955,0.014012088,1259440.026
Montana,Wheatland,County,20,0.00308048,5033.776007,0.050452865,82444.44444,368002.9952,0.050608827,349378.9952
Montana,Wibaux,County,30,0.002941718,6343.717228,0.009851347,21244.10112,229632.9984,0.009880418,227363.9936
Montana,Yellowstone,County,29,0.01320001,697.9597996,0.023983351,1268.136558,674930.0224,0.024304149,658548.0192
North Carolina,Alamance,County,59,0.040558663,344.2018349,0.401744418,3409.411376,106500.9984,0.418729415,61906.4
North Carolina,Alexander,County,59,0.015672601,314.5046573,0.48250605,9682.52787,66374.8992,0.490188291,33839.2
North Carolina,Alleghany,County,57,0.005497556,313.1591271,0.515457561,29362.18039,60485.4016,0.518306883,29137.6992
North Carolina,Anson,County,59,0.006779799,368.7616222,0.535725969,29138.79359,136542.0032,0.539382015,62893.4976
North Carolina,Ashe,County,57,0.003198944,144.8207841,0.673009293,30468.09449,110037.0048,0.675167429,35743.6992
North Carolina,Avery,County,57,0.006607232,246.2818198,0.775339269,28900.44947,63566.5024,0.780496012,13953.8
North Carolina,Beaufort,County,58,0.00731914,349.6952711,0.378101247,18064.99435,213229.0048,0.38088909,132012.0064
North Carolina,Bertie,County,60,0.001334685,122.9494766,0.577716565,53218.52951,181903.0016,0.578489621,76674.4
North Carolina,Bladen,County,58,0.004524759,318.1021129,0.460355238,32364.14846,225895.9872,0.46244734,121430.0032
North Carolina,Brunswick,County,58,0.016170252,489.3838098,0.486521508,14724.30674,217784.0128,0.49451746,110085.0048
North Carolina,Buncombe,County,57,0.025688044,211.9119857,0.651886181,5377.696079,165838.0032,0.669074645,54884.6016
North Carolina,Burke,County,59,0.02060527,302.9523938,0.624072476,9175.528694,128370.9952,0.637200039,46576.8
North Carolina,Cabarrus,County,59,0.045019219,322.077932,0.412811713,2953.35074,89544.3008,0.432272076,50836.8
North Carolina,Caldwell,County,59,0.02011618,317.5986566,0.640486135,10112.13558,119766.0032,0.653633715,41482.8992
North Carolina,Camden,County,60,0.000891397,80.78954248,0.470180465,42613.65403,62344.9024,0.470599835,33005.4016
North Carolina,Carteret,County,58,0.019354238,439.5315158,0.283522347,6438.745095,132248,0.289117416,94012.4992
North Carolina,Caswell,County,59,0.006191089,289.768095,0.57436746,26882.72873,109312.9984,0.577946829,46136.1984
North Carolina,Catawba,County,59,0.056392072,414.1080566,0.360873153,2650.026411,98177.2992,0.382439724,60630.7008
North Carolina,Chatham,County,59,0.007665716,275.2822883,0.592058791,21261.32701,175786.9952,0.596631166,70906.4
North Carolina,Cherokee,County,57,0.004708984,229.8658326,0.805446304,39317.30875,118049.9968,0.809260478,22517.6
North Carolina,Chowan,County,60,0.00421468,130.0991326,0.313053439,9663.362247,44650,0.314378499,30612.9984
North Carolina,Clay,County,57,0.003003493,191.1555556,0.808922881,51483.41972,55680.1984,0.81136027,10503.8
North Carolina,Cleveland,County,59,0.02591689,324.3854311,0.364918836,4567.459865,117392.9984,0.374627971,73414.4
North Carolina,Columbus,County,58,0.007670187,340.4427478,0.408771018,18143.38103,241140.992,0.41192995,141807.0016
North Carolina,Craven,County,58,0.016586595,333.0810622,0.415465989,8343.114222,180569.9968,0.422473836,104284
North Carolina,Cumberland,County,58,0.048376522,270.203609,0.373322989,2085.168895,161032,0.392300303,97859.0016
North Carolina,Currituck,County,60,0.00341012,125.7119296,0.296772998,10940.3514,66827.5968,0.297788641,46927.1008
North Carolina,Dare,County,58,0.013416133,438.7893349,0.495336403,16200.52031,96695.3984,0.502072487,48147.3984
North Carolina,Davidson,County,59,0.028550141,278.403488,0.471816476,4600.865273,139486.0032,0.485682429,71740.1024
North Carolina,Davie,County,59,0.014019576,276.118846,0.41637059,8200.516492,67646.5024,0.422290853,39080
North Carolina,Duplin,County,58,0.006132834,264.6821434,0.356866674,15401.7279,210448.9984,0.359067984,134882.9952
North Carolina,Durham,County,59,0.069539529,233.0534584,0.520396387,1744.046571,69636.6016,0.559289234,30689.6
North Carolina,Edgecombe,County,58,0.011799872,276.6032443,0.297402675,6971.477898,128808.9984,0.30095413,90043.5968
North Carolina,Forsyth,County,59,0.076324277,264.4499407,0.433671096,1502.592622,97952.8,0.469505737,51963.5008
North Carolina,Franklin,County,59,0.009003435,241.7245028,0.504029696,13532.2055,125741.0048,0.508610563,61788.4992
North Carolina,Gaston,County,59,0.062576822,304.1026449,0.448389468,2179.024422,86721.9968,0.478321532,45241.1008
North Carolina,Gates,County,60,0.000899124,75.74258273,0.589532237,49662.41765,88507.5008,0.590062966,36282.4992
North Carolina,Graham,County,57,0.00303049,287.5803828,0.87392755,82931.94145,75620.1984,0.876584593,9335.14
North Carolina,Granville,County,59,0.010082471,285.7561137,0.580707892,16458.34863,136066.9952,0.586620577,56246.8992
North Carolina,Greene,County,58,0.004810945,173.746706,0.256409482,9260.198588,68194.7008,0.257649064,50624.4
North Carolina,Guilford,County,59,0.09220157,367.3737911,0.386553728,1540.20923,152296.9984,0.425814049,87446.7008
North Carolina,Halifax,County,58,0.008516523,278.2691302,0.407953732,13329.49318,185854.0032,0.411459001,109384
North Carolina,Harnett,County,58,0.016742843,283.4638835,0.418385175,7083.44969,151528.9984,0.425509978,87052.3008
North Carolina,Haywood,County,57,0.009753545,258.8658783,0.766948115,20355.33781,142008.9984,0.774500194,32025.6
North Carolina,Henderson,County,57,0.022302238,242.3009207,0.618701395,6721.833021,94720.6016,0.632814832,34780.9984
North Carolina,Hertford,County,60,0.003856649,156.6138666,0.543128555,22055.79435,91425.9968,0.545231144,41577.6992
North Carolina,Hoke,County,58,0.010705806,322.0323367,0.368279299,11077.89954,100124,0.372265399,62851.5008
North Carolina,Hyde,County,58,0.003428211,928.177137,0.372220088,100777.3814,157196.0064,0.373501234,98483.3984
North Carolina,Iredell,County,59,0.028458719,347.1213109,0.374687046,4570.193771,145354.9952,0.385662679,89297.1008
North Carolina,Jackson,County,57,0.005650647,216.9557079,0.831925913,31941.66746,126448.9984,0.836653498,20657.6
North Carolina,Johnston,County,58,0.01487658,249.1821424,0.318292177,5331.381823,201251.9936,0.323098406,136227.9936
North Carolina,Jones,County,58,0.003704206,435.6998362,0.479798258,56435.3122,121651.9936,0.481582717,63066.7008
North Carolina,Lee,County,59,0.021383756,289.8776509,0.536720895,7275.774878,65056.9024,0.548449107,29376.6016
North Carolina,Lenoir,County,58,0.016202139,280.2524812,0.287417516,4971.533262,101503.0016,0.292150982,71848.8
North Carolina,Lincoln,County,59,0.0307403,373.6672938,0.379546768,4613.624835,75145.2992,0.391584031,45719.6992
North Carolina,Macon,County,57,0.004758047,213.7029955,0.812132442,36476.13136,133256,0.816015753,24518.3008
North Carolina,Madison,County,57,0.003209374,190.5311943,0.729514299,43309.14062,116192.9984,0.731864215,31155.8016
North Carolina,Martin,County,58,0.008601451,400.5939124,0.375218209,17474.97331,118168.9984,0.378472356,73444.9024
North Carolina,McDowell,County,57,0.007180396,194.8988162,0.727858557,19756.39961,113590.0032,0.733120853,30315.9008
North Carolina,Mecklenburg,County,59,0.156920473,307.4509601,0.355979126,697.4623656,114877.0048,0.422236803,66372.3008
North Carolina,Mitchell,County,57,0.005294977,193.9586919,0.776394094,28439.85466,57158.2976,0.780527095,12544.9
North Carolina,Montgomery,County,59,0.007231887,342.5251659,0.65332822,30943.70174,126119.0016,0.658086377,43121.6
North Carolina,Moore,County,58,0.012868981,310.7384076,0.542376998,13096.40348,178216,0.549448418,80296.1024
North Carolina,Nash,County,58,0.019741628,314.4589339,0.356439429,5677.625074,136499.9936,0.363617588,86866.2016
North Carolina,New,Hanover,58,0.10949642,340.2328033,0.325130392,1010.261561,44357.2,0.365108708,28162.2016
North Carolina,Northampton,County,60,0.002496484,157.8941411,0.491476352,31084.21697,139337.9968,0.49270553,70685.2992
North Carolina,Onslow,County,58,0.019225243,254.7604004,0.443219305,5873.25346,195409.9968,0.451907803,107103.0016
North Carolina,Orange,County,59,0.020633181,180.00203,0.553154001,4825.666151,101012,0.564808173,43959.6992
North Carolina,Pamlico,County,58,0.003353521,228.2619453,0.350592334,23863.53858,87741.7984,0.351771919,56876.6976
North Carolina,Pasquotank,County,60,0.009614078,162.0087687,0.228488288,3850.302318,58240.3008,0.230706226,44803.9008
North Carolina,Pender,County,58,0.005402638,296.0031157,0.508955355,27884.96295,223867.008,0.511719015,109310.0032
North Carolina,Perquimans,County,60,0.001427928,80.77278325,0.2692166,15228.62491,64212.9024,0.269601593,46900.9984
North Carolina,Person,County,59,0.010375364,295.4439547,0.542643798,15452.06816,100385.9968,0.548332478,45340.9984
North Carolina,Pitt,County,58,0.018789224,236.2240093,0.299999924,3771.69309,165054.0032,0.305745382,114590.0032
North Carolina,Polk,County,54,0.006833916,229.2872735,0.63983724,21467.41934,61059.3984,0.644239875,21722.7008
North Carolina,Randolph,County,59,0.019250028,300.4185383,0.520516218,8123.246631,199669.0048,0.530733359,93698.2976
North Carolina,Richmond,County,58,0.017266496,454.4390516,0.462416986,12170.4101,120435.9936,0.470542866,63766.0992
North Carolina,Robeson,County,58,0.011942516,237.8355589,0.302282319,6019.961245,242697.0112,0.30593537,168447.0016
North Carolina,Rockingham,County,59,0.020936627,333.5305892,0.519420326,8274.617005,143379.9936,0.530526591,67312.8
North Carolina,Rowan,County,59,0.02601327,265.4703084,0.40594018,4142.695842,129553.9968,0.416782955,75558.4
North Carolina,Rutherford,County,54,0.011914105,276.2221975,0.577866436,13397.52632,144090.9952,0.584832527,59822.0032
North Carolina,Sampson,County,58,0.008071705,328.4320407,0.31589654,12853.60975,242815.0016,0.31846715,165486.0032
North Carolina,Scotland,County,58,0.016000206,367.428746,0.372599022,8556.364242,81343.0976,0.37865782,50542
North Carolina,Stanly,County,59,0.013983286,246.1342513,0.407154509,7166.746988,100838.0032,0.412927653,59199.0016
North Carolina,Stokes,County,59,0.006970781,182.109548,0.598094422,15625.03652,115992,0.602292406,46130.8992
North Carolina,Surry,County,59,0.016604238,323.7464721,0.51678671,10076.21539,136556.0064,0.525511842,64794.0992
North Carolina,Swain,County,57,0.002607554,276.0541333,0.887350825,93941.24121,136929.9968,0.889673588,15109.1008
North Carolina,Transylvania,County,57,0.007231562,241.9884775,0.808112466,27041.72578,97449.9968,0.813998984,18126.4
North Carolina,Tyrrell,County,58,0.002487366,602.3547843,0.479288497,116067.247,100224.9984,0.480481931,52068.3008
North Carolina,Union,County,59,0.020796466,277.223736,0.348801891,4649.64396,161437.0048,0.356209542,103931.0016
North Carolina,Vance,County,59,0.021126094,325.1804256,0.547276222,8423.872235,64719.6032,0.559087186,28535.6
North Carolina,Wake,County,59,0.065496264,225.3307212,0.443155936,1524.615909,201854.0032,0.47421601,106132
North Carolina,Warren,County,59,0.0065575,364.8257561,0.622571384,34636.68977,110384.9984,0.626682953,41213.6
North Carolina,Washington,County,58,0.004948472,325.1993004,0.341482256,22441.22947,89737.2992,0.343180589,58941.1968
North Carolina,Watauga,County,57,0.009920749,187.9032674,0.722656983,13687.43469,80063.8976,0.729898296,21626.6
North Carolina,Wayne,County,58,0.019022185,239.8212285,0.233545239,2944.40971,140160.9984,0.23807408,106792
North Carolina,Wilkes,County,59,0.008910137,266.2314115,0.648700672,19382.92345,194359.0016,0.654531059,67145.4016
North Carolina,Wilson,County,58,0.023057333,298.3322947,0.257008367,3325.358333,93303.6992,0.263074243,68758.0032
North Carolina,Yadkin,County,59,0.012998919,310.9524596,0.387823798,9277.291956,85819.3024,0.392931425,52098.2016
North Carolina,Yancey,County,57,0.004004029,182.5047823,0.792517123,36123.15697,80689.9968,0.795703331,16490.3008
North Dakota,Adams,County,30,0.003376916,3326.910914,0.00208075,2049.938295,254597.9904,0.002087797,254065.9968
North Dakota,Barnes,County,40,0.004104294,1315.991507,0.010088097,3234.624204,376000.9984,0.010129681,372192.9984
North Dakota,Benson,County,40,0.003698902,1780.9305,0.014729309,7091.800689,334059.008,0.014784005,329120.9984
North Dakota,Billings,County,30,0.002904973,9703.029279,0.032133127,107329.2793,295743.0016,0.032226764,286211.9936
North Dakota,Bottineau,County,40,0.00370757,2224.660792,0.039937249,23963.63128,427372.0064,0.04008592,410240.9984
North Dakota,Bowman,County,30,0.003664934,3398.457742,0.003613009,3350.308452,299525.9904,0.003626296,298439.9872
North Dakota,Burke,County,40,0.004873375,6195.227475,0.003719599,4728.501338,283622.9888,0.003737814,282562.9952
North Dakota,Burleigh,County,40,0.007775776,464.9936614,0.0073734,440.9314855,411882.0096,0.007431182,408820.992
North Dakota,Cass,County,40,0.014431443,532.124933,0.011943744,440.396953,447489.024,0.012118644,442066.0224
North Dakota,Cavalier,County,40,0.003889964,3123.680397,0.04203625,33755.5355,386425.0112,0.042200424,370117.9904
North Dakota,Dickey,County,39,0.002733373,1353.751954,0.006348742,3144.328643,284346.0096,0.006366152,282535.9872
North Dakota,Divide,County,40,0.004132823,5811.344722,0.00068169,958.5545335,319696,0.000684519,319476.992
North Dakota,Dunn,County,30,0.002122881,3086.472222,0.037496844,54516.94222,522296.0128,0.037576582,502669.9776
North Dakota,Eddy,County,40,0.002922237,1702.016685,0.016826378,9800.29017,160108.0064,0.016875733,157406.0032
North Dakota,Emmons,County,39,0.00307175,2754.675595,0.00283977,2546.640499,387200.9984,0.002848521,386097.9968
North Dakota,Foster,County,40,0.003959667,1702.404895,0.007222744,3105.320564,160973.0048,0.007251464,159806.0032
North Dakota,Golden,Valley,30,0.002778363,3742.837838,0.011210224,15101.71518,258468.992,0.011241465,255564.0064
North Dakota,Grand,Forks,40,0.009945041,556.2676791,0.022918894,1281.949508,366097.9968,0.023149102,357622.9888
North Dakota,Grant,County,30,0.002097053,3161.988736,0.008006549,12072.47448,427474.9952,0.00802337,424045.0048
North Dakota,Griggs,County,40,0.003226273,2106.332607,0.017135538,11187.2549,179219.9936,0.017190995,176138.9952
North Dakota,Hettinger,County,30,0.003054161,3294.232044,0.002099571,2264.607735,291947.008,0.002106002,291331.9936
North Dakota,Kidder,County,40,0.002313645,2755.94624,0.000759103,904.22085,327170.9952,0.000760862,326922.0096
North Dakota,LaMoure,County,39,0.00332725,2040.333971,0.005527546,3389.597958,287314.9952,0.005546004,285722.0096
North Dakota,Logan,County,39,0.002975748,3079.766031,0.000912744,944.6490468,238157.0048,0.000915468,237938.9952
North Dakota,McHenry,County,40,0.002697719,2173.074996,0.022326239,17984.29932,480965.9904,0.022386614,470198.016
North Dakota,McIntosh,County,39,0.003101992,2141.348083,0.00128656,888.1297935,233290.0096,0.001290565,232989.0048
North Dakota,McKenzie,County,30,0.002756372,3453.616873,0.040335173,50538.25763,716839.9872,0.040446681,687847.0144
North Dakota,McLean,County,40,0.003388114,1947.245194,0.013136165,7549.72656,533317.0176,0.01318081,526287.0016
